OrderID,OrderDate,CustomerID,CustomerName,Segment,Region,State,Category,SubCategory,Product,UnitPrice,Quantity,Discount,Sales,Cost,Profit,PaymentMethod,ShipMode,ProfitMargin
ORD-00307,2024-02-24,C0178,Isha Khan,Corporate,South,North Carolina,Technology,Accessories,Laptop Sleeve,35,5,0.05,166.25,66.5,99.75,Credit Card,Same Day,60.0
ORD-00308,2025-08-19,C0121,Mia Johnson,Corporate,South,North Carolina,Technology,Phones,Wireless Headset,129,1,0.1,116.1,63.21,52.89,UPI,Standard Class,45.56
ORD-00309,2024-07-04,C0167,Lucas Miller,Consumer,Central,Ohio,Technology,Phones,Wireless Headset,129,1,0.15,109.65,63.21,46.44,Debit Card,Same Day,42.35
ORD-00310,2024-06-15,C0175,Noah Garcia,Consumer,South,North Carolina,Furniture,Tables,Study Desk,279,3,0.2,669.6,502.2,167.4,Debit Card,Same Day,25.0
ORD-00311,2025-07-10,C0038,Kavya Johnson,Consumer,West,California,Furniture,Tables,Study Desk,279,4,0.0,1116.0,669.6,446.4,Debit Card,Standard Class,40.0
ORD-00312,2025-03-15,C0114,Isha Wilson,Consumer,West,California,Furniture,Tables,Study Desk,279,5,0.2,1116.0,837.0,279.0,Bank Transfer,Standard Class,25.0
ORD-00313,2025-07-12,C0086,Noah Sharma,Home Office,South,Georgia,Furniture,Tables,Coffee Table,149,4,0.2,476.8,309.92,166.88,Bank Transfer,Second Class,35.0
ORD-00314,2024-10-07,C0063,Mia Patel,Consumer,South,North Carolina,Furniture,Tables,Study Desk,279,3,0.0,837.0,502.2,334.8,Credit Card,First Class,40.0
ORD-00315,2024-01-09,C0180,Mia Johnson,Corporate,South,North Carolina,Office Supplies,Storage,Filing Cabinet,189,4,0.1,680.4,461.16,219.24,Debit Card,Same Day,32.22
ORD-00316,2025-02-03,C0153,Aarav Miller,Corporate,East,Massachusetts,Office Supplies,Writing,Pen Pack,12,4,0.05,45.6,14.4,31.2,Credit Card,Standard Class,68.42
ORD-00317,2024-01-20,C0075,Noah Johnson,Corporate,South,Florida,Office Supplies,Storage,Storage Box,32,11,0.05,334.4,151.36,183.04,Debit Card,First Class,54.74
ORD-00318,2024-01-17,C0100,Ethan Sharma,Home Office,West,Oregon,Office Supplies,Storage,Filing Cabinet,189,3,0.2,453.6,345.87,107.73,UPI,Standard Class,23.75
ORD-00319,2025-12-23,C0089,Kavya Garcia,Corporate,West,California,Office Supplies,Paper,Copy Paper,15,10,0.15,127.5,52.5,75.0,Debit Card,Second Class,58.82
ORD-00320,2025-11-15,C0141,Lucas Johnson,Consumer,East,Pennsylvania,Office Supplies,Paper,Copy Paper,15,10,0.0,150.0,52.5,97.5,Credit Card,First Class,65.0
ORD-00321,2024-08-06,C0149,Ananya Miller,Consumer,South,Florida,Office Supplies,Paper,Notebook Set,22,8,0.2,140.8,70.4,70.4,Debit Card,First Class,50.0
ORD-00322,2025-08-31,C0052,Mia Sharma,Consumer,West,Washington,Furniture,Chairs,Office Chair,199,5,0.2,796.0,567.15,228.85,UPI,Standard Class,28.75
ORD-00323,2024-07-28,C0003,Liam Johnson,Corporate,Central,Texas,Furniture,Chairs,Office Chair,199,2,0.05,378.1,226.86,151.24,Debit Card,Standard Class,40.0
ORD-00324,2024-01-31,C0027,Mia Brown,Home Office,West,Oregon,Technology,Accessories,Laptop Sleeve,35,5,0.2,140.0,66.5,73.5,Credit Card,Second Class,52.5
ORD-00325,2024-12-24,C0018,Ethan Wilson,Consumer,South,North Carolina,Furniture,Chairs,Ergonomic Chair,399,4,0.1,1436.4,1005.48,430.92,UPI,Same Day,30.0
ORD-00326,2024-07-26,C0079,Noah Sharma,Consumer,South,North Carolina,Furniture,Tables,Coffee Table,149,2,0.0,298.0,154.96,143.04,Bank Transfer,First Class,48.0
ORD-00327,2024-05-24,C0161,Kavya Brown,Home Office,Central,Ohio,Technology,Accessories,Laptop Sleeve,35,1,0.0,35.0,13.3,21.7,Debit Card,Standard Class,62.0
ORD-00328,2025-12-07,C0112,Ethan Patel,Corporate,Central,Texas,Office Supplies,Storage,Filing Cabinet,189,10,0.0,1890.0,1152.9,737.1,Bank Transfer,Standard Class,39.0
ORD-00329,2024-07-10,C0149,Ananya Miller,Consumer,South,North Carolina,Furniture,Chairs,Office Chair,199,2,0.2,318.4,226.86,91.54,Debit Card,Standard Class,28.75
ORD-00330,2024-05-30,C0130,Isha Sharma,Corporate,East,New York,Technology,Accessories,Laptop Sleeve,35,3,0.0,105.0,39.9,65.1,Bank Transfer,Second Class,62.0
ORD-00331,2025-01-06,C0025,Noah Khan,Home Office,East,Pennsylvania,Technology,Phones,Wireless Headset,129,2,0.05,245.1,126.42,118.68,Bank Transfer,Same Day,48.42
ORD-00332,2025-03-23,C0005,Noah Patel,Consumer,South,Georgia,Technology,Computers,Monitor,249,3,0.15,634.95,433.26,201.69,Credit Card,First Class,31.76
ORD-00333,2024-01-09,C0056,Liam Brown,Consumer,West,Oregon,Office Supplies,Paper,Copy Paper,15,11,0.05,156.75,57.75,99.0,Debit Card,Second Class,63.16
ORD-00334,2024-08-21,C0052,Mia Sharma,Consumer,West,Washington,Technology,Accessories,Laptop Sleeve,35,3,0.0,105.0,39.9,65.1,Debit Card,Same Day,62.0
ORD-00335,2024-02-22,C0089,Kavya Garcia,Corporate,East,New York,Technology,Accessories,USB-C Hub,59,3,0.1,159.3,79.65,79.65,UPI,Same Day,50.0
ORD-00336,2025-06-06,C0130,Isha Sharma,Corporate,Central,Texas,Technology,Accessories,USB-C Hub,59,5,0.0,295.0,132.75,162.25,Debit Card,First Class,55.0
ORD-00337,2025-03-16,C0157,Noah Patel,Consumer,South,Florida,Office Supplies,Writing,Desk Organizer,28,1,0.0,28.0,11.48,16.52,Debit Card,Same Day,59.0
ORD-00338,2025-07-20,C0030,Sara Wilson,Corporate,South,North Carolina,Furniture,Chairs,Ergonomic Chair,399,2,0.0,798.0,502.74,295.26,Bank Transfer,First Class,37.0
ORD-00339,2025-05-08,C0153,Aarav Miller,Corporate,South,Georgia,Office Supplies,Storage,Filing Cabinet,189,8,0.2,1209.6,922.32,287.28,Bank Transfer,Standard Class,23.75
ORD-00340,2024-05-05,C0072,Ananya Smith,Corporate,Central,Ohio,Furniture,Tables,Study Desk,279,4,0.05,1060.2,669.6,390.6,Bank Transfer,Second Class,36.84
ORD-00341,2024-01-05,C0097,Aarav Garcia,Home Office,East,New York,Furniture,Tables,Coffee Table,149,1,0.0,149.0,77.48,71.52,UPI,Standard Class,48.0
ORD-00342,2024-02-05,C0147,Isha Johnson,Home Office,South,North Carolina,Office Supplies,Paper,Notebook Set,22,9,0.0,198.0,79.2,118.8,Bank Transfer,Same Day,60.0
ORD-00343,2025-12-16,C0016,Liam Davis,Home Office,Central,Ohio,Furniture,Tables,Study Desk,279,1,0.2,223.2,167.4,55.8,UPI,Standard Class,25.0
ORD-00344,2024-03-01,C0084,Noah Sharma,Corporate,Central,Texas,Office Supplies,Writing,Desk Organizer,28,6,0.05,159.6,68.88,90.72,Debit Card,Standard Class,56.84
ORD-00345,2024-06-08,C0157,Noah Patel,Consumer,West,Oregon,Office Supplies,Paper,Notebook Set,22,1,0.05,20.9,8.8,12.1,Credit Card,First Class,57.89
ORD-00346,2025-07-13,C0047,Lucas Miller,Corporate,South,Georgia,Technology,Phones,Wireless Headset,129,2,0.1,232.2,126.42,105.78,Credit Card,First Class,45.56
ORD-00347,2025-01-20,C0146,Liam Patel,Corporate,East,Massachusetts,Furniture,Tables,Coffee Table,149,3,0.1,402.3,232.44,169.86,Debit Card,Second Class,42.22
ORD-00348,2024-06-29,C0124,Aarav Davis,Home Office,West,Oregon,Furniture,Tables,Study Desk,279,1,0.1,251.1,167.4,83.7,Debit Card,Standard Class,33.33
ORD-00349,2024-03-31,C0161,Kavya Brown,Home Office,West,California,Technology,Accessories,Laptop Sleeve,35,4,0.0,140.0,53.2,86.8,Bank Transfer,Second Class,62.0
ORD-00350,2024-07-16,C0072,Ananya Smith,Corporate,Central,Ohio,Office Supplies,Writing,Pen Pack,12,12,0.05,136.8,43.2,93.6,Credit Card,Same Day,68.42
ORD-00351,2024-03-21,C0092,Ethan Patel,Corporate,West,Washington,Technology,Accessories,USB-C Hub,59,5,0.0,295.0,132.75,162.25,Credit Card,Standard Class,55.0
ORD-00352,2024-01-17,C0170,Mia Patel,Home Office,South,North Carolina,Furniture,Tables,Study Desk,279,4,0.1,1004.4,669.6,334.8,Bank Transfer,Standard Class,33.33
ORD-00353,2024-05-05,C0088,Noah Miller,Corporate,West,Oregon,Furniture,Chairs,Ergonomic Chair,399,4,0.05,1516.2,1005.48,510.72,UPI,Same Day,33.68
ORD-00354,2024-01-30,C0103,Lucas Wilson,Consumer,West,California,Technology,Computers,Monitor,249,4,0.05,946.2,577.68,368.52,Debit Card,First Class,38.95
ORD-00355,2025-12-17,C0035,Ananya Johnson,Corporate,South,Georgia,Technology,Accessories,USB-C Hub,59,4,0.2,188.8,106.2,82.6,Debit Card,Standard Class,43.75
ORD-00356,2025-08-08,C0012,Ethan Sharma,Consumer,West,Washington,Technology,Accessories,USB-C Hub,59,2,0.0,118.0,53.1,64.9,UPI,First Class,55.0
ORD-00357,2024-01-07,C0118,Ananya Wilson,Consumer,East,Pennsylvania,Furniture,Chairs,Ergonomic Chair,399,3,0.2,957.6,754.11,203.49,Credit Card,First Class,21.25
ORD-00358,2024-07-04,C0093,Kavya Garcia,Consumer,Central,Texas,Technology,Accessories,USB-C Hub,59,3,0.15,150.45,79.65,70.8,UPI,Second Class,47.06
ORD-00359,2025-05-21,C0085,Kavya Smith,Consumer,Central,Ohio,Office Supplies,Paper,Copy Paper,15,10,0.0,150.0,52.5,97.5,Bank Transfer,Second Class,65.0
ORD-00360,2025-01-07,C0034,Sara Khan,Home Office,South,Georgia,Office Supplies,Storage,Storage Box,32,6,0.0,192.0,82.56,109.44,Debit Card,Standard Class,57.0
ORD-00361,2024-12-17,C0090,Noah Garcia,Home Office,Central,Texas,Office Supplies,Paper,Notebook Set,22,7,0.15,130.9,61.6,69.3,Bank Transfer,Standard Class,52.94
ORD-00362,2024-03-11,C0030,Sara Wilson,Corporate,West,Washington,Office Supplies,Paper,Notebook Set,22,5,0.1,99.0,44.0,55.0,Credit Card,Second Class,55.56
ORD-00363,2025-03-16,C0107,Mia Wilson,Consumer,West,Oregon,Furniture,Tables,Study Desk,279,1,0.0,279.0,167.4,111.6,Bank Transfer,Same Day,40.0
ORD-00364,2025-09-25,C0024,Sara Miller,Corporate,Central,Ohio,Technology,Computers,Laptop,1099,2,0.0,2198.0,1450.68,747.32,Debit Card,First Class,34.0
ORD-00365,2025-03-20,C0161,Kavya Brown,Home Office,Central,Ohio,Furniture,Chairs,Office Chair,199,2,0.2,318.4,226.86,91.54,UPI,Second Class,28.75
ORD-00366,2025-04-14,C0004,Noah Garcia,Home Office,Central,Ohio,Technology,Phones,Wireless Headset,129,3,0.1,348.3,189.63,158.67,Bank Transfer,First Class,45.56
ORD-00367,2024-07-01,C0006,Liam Khan,Corporate,Central,Illinois,Office Supplies,Storage,Storage Box,32,9,0.0,288.0,123.84,164.16,Credit Card,Standard Class,57.0
ORD-00368,2024-09-03,C0122,Sara Brown,Home Office,South,North Carolina,Office Supplies,Storage,Storage Box,32,5,0.0,160.0,68.8,91.2,UPI,Standard Class,57.0
ORD-00369,2024-12-02,C0028,Ethan Sharma,Home Office,East,Massachusetts,Office Supplies,Writing,Pen Pack,12,11,0.0,132.0,39.6,92.4,Credit Card,Second Class,70.0
ORD-00370,2024-09-26,C0007,Sara Khan,Consumer,West,Washington,Office Supplies,Storage,Filing Cabinet,189,1,0.15,160.65,115.29,45.36,Credit Card,First Class,28.24
ORD-00371,2024-05-07,C0091,Liam Garcia,Corporate,West,California,Technology,Computers,Laptop,1099,4,0.2,3516.8,2901.36,615.44,Bank Transfer,Same Day,17.5
ORD-00372,2025-12-27,C0145,Aarav Khan,Home Office,Central,Texas,Technology,Accessories,Laptop Sleeve,35,3,0.05,99.75,39.9,59.85,UPI,Second Class,60.0
ORD-00373,2024-02-04,C0026,Kavya Johnson,Corporate,East,Massachusetts,Technology,Phones,Smartphone,699,4,0.0,2796.0,1509.84,1286.16,Debit Card,First Class,46.0
ORD-00374,2025-04-28,C0038,Kavya Johnson,Consumer,West,Washington,Technology,Accessories,USB-C Hub,59,3,0.15,150.45,79.65,70.8,UPI,Same Day,47.06
ORD-00375,2025-11-11,C0107,Mia Wilson,Consumer,Central,Illinois,Office Supplies,Writing,Pen Pack,12,9,0.2,86.4,32.4,54.0,Bank Transfer,Same Day,62.5
ORD-00376,2025-06-12,C0034,Sara Khan,Home Office,Central,Texas,Office Supplies,Writing,Desk Organizer,28,8,0.0,224.0,91.84,132.16,Bank Transfer,Same Day,59.0
ORD-00377,2025-04-04,C0121,Mia Johnson,Corporate,West,California,Technology,Accessories,USB-C Hub,59,1,0.05,56.05,26.55,29.5,Bank Transfer,Second Class,52.63
ORD-00378,2025-09-13,C0063,Mia Patel,Consumer,West,Oregon,Furniture,Tables,Coffee Table,149,2,0.0,298.0,154.96,143.04,Credit Card,First Class,48.0
ORD-00379,2024-07-30,C0062,Ananya Garcia,Consumer,West,Oregon,Technology,Computers,Monitor,249,4,0.0,996.0,577.68,418.32,UPI,Standard Class,42.0
ORD-00380,2025-01-07,C0106,Sara Smith,Consumer,West,California,Office Supplies,Writing,Desk Organizer,28,2,0.0,56.0,22.96,33.04,Bank Transfer,Same Day,59.0
ORD-00381,2024-02-26,C0024,Sara Miller,Corporate,Central,Texas,Furniture,Tables,Study Desk,279,5,0.05,1325.25,837.0,488.25,Credit Card,First Class,36.84
ORD-00382,2025-04-18,C0128,Lucas Brown,Home Office,West,Oregon,Furniture,Tables,Study Desk,279,4,0.2,892.8,669.6,223.2,Credit Card,Same Day,25.0
ORD-00383,2025-10-29,C0084,Noah Sharma,Corporate,Central,Ohio,Furniture,Chairs,Office Chair,199,2,0.15,338.3,226.86,111.44,UPI,First Class,32.94
ORD-00384,2025-06-07,C0166,Mia Miller,Corporate,West,California,Furniture,Chairs,Ergonomic Chair,399,5,0.0,1995.0,1256.85,738.15,Debit Card,First Class,37.0
ORD-00385,2024-05-15,C0127,Mia Khan,Corporate,East,Pennsylvania,Technology,Phones,Smartphone,699,1,0.0,699.0,377.46,321.54,Bank Transfer,Second Class,46.0
ORD-00386,2024-01-18,C0083,Ananya Patel,Corporate,East,New York,Technology,Accessories,USB-C Hub,59,5,0.1,265.5,132.75,132.75,Debit Card,Second Class,50.0
ORD-00387,2024-01-23,C0011,Kavya Sharma,Corporate,South,Georgia,Technology,Accessories,USB-C Hub,59,3,0.0,177.0,79.65,97.35,UPI,Second Class,55.0
ORD-00388,2025-03-07,C0020,Aarav Davis,Consumer,South,Florida,Office Supplies,Storage,Filing Cabinet,189,5,0.1,850.5,576.45,274.05,Debit Card,First Class,32.22
ORD-00389,2024-02-19,C0103,Lucas Wilson,Consumer,South,Georgia,Furniture,Tables,Study Desk,279,5,0.15,1185.75,837.0,348.75,Credit Card,First Class,29.41
ORD-00390,2025-10-09,C0031,Sara Miller,Home Office,East,Massachusetts,Technology,Accessories,USB-C Hub,59,2,0.2,94.4,53.1,41.3,Credit Card,Second Class,43.75
ORD-00391,2025-09-10,C0178,Isha Khan,Corporate,East,New York,Technology,Accessories,Laptop Sleeve,35,1,0.2,28.0,13.3,14.7,Credit Card,Standard Class,52.5
ORD-00392,2024-11-13,C0001,Liam Sharma,Home Office,East,New York,Office Supplies,Storage,Storage Box,32,5,0.15,136.0,68.8,67.2,Bank Transfer,Second Class,49.41
ORD-00393,2024-01-24,C0174,Kavya Wilson,Corporate,West,Washington,Technology,Phones,Wireless Headset,129,4,0.0,516.0,252.84,263.16,UPI,Standard Class,51.0
ORD-00394,2024-03-17,C0141,Lucas Johnson,Consumer,South,Georgia,Technology,Phones,Wireless Headset,129,3,0.2,309.6,189.63,119.97,UPI,Same Day,38.75
ORD-00395,2025-06-07,C0050,Mia Miller,Corporate,Central,Ohio,Office Supplies,Storage,Filing Cabinet,189,9,0.0,1701.0,1037.61,663.39,UPI,Standard Class,39.0
ORD-00396,2024-04-18,C0003,Liam Johnson,Corporate,West,California,Office Supplies,Paper,Copy Paper,15,4,0.15,51.0,21.0,30.0,Bank Transfer,First Class,58.82
ORD-00397,2025-02-25,C0009,Isha Johnson,Home Office,East,New York,Furniture,Tables,Study Desk,279,2,0.2,446.4,334.8,111.6,Debit Card,Standard Class,25.0
ORD-00398,2025-07-05,C0139,Isha Wilson,Home Office,West,Washington,Technology,Accessories,Laptop Sleeve,35,4,0.0,140.0,53.2,86.8,UPI,Same Day,62.0
ORD-00399,2024-09-29,C0039,Noah Johnson,Corporate,South,Georgia,Technology,Accessories,USB-C Hub,59,1,0.1,53.1,26.55,26.55,UPI,First Class,50.0
ORD-00400,2024-03-14,C0042,Lucas Wilson,Corporate,East,New York,Office Supplies,Writing,Pen Pack,12,5,0.15,51.0,18.0,33.0,UPI,Same Day,64.71
ORD-00401,2024-10-07,C0155,Mia Smith,Consumer,East,Pennsylvania,Technology,Computers,Laptop,1099,4,0.0,4396.0,2901.36,1494.64,Bank Transfer,Same Day,34.0
ORD-00402,2025-03-14,C0080,Aarav Wilson,Consumer,East,Pennsylvania,Furniture,Tables,Study Desk,279,3,0.0,837.0,502.2,334.8,UPI,Same Day,40.0
ORD-00403,2025-05-13,C0004,Noah Garcia,Home Office,South,Florida,Furniture,Tables,Study Desk,279,2,0.05,530.1,334.8,195.3,Credit Card,Second Class,36.84
ORD-00404,2025-01-18,C0022,Isha Smith,Home Office,West,Oregon,Furniture,Tables,Study Desk,279,4,0.0,1116.0,669.6,446.4,Debit Card,First Class,40.0
ORD-00405,2024-12-14,C0165,Sara Wilson,Consumer,East,Massachusetts,Furniture,Chairs,Ergonomic Chair,399,4,0.0,1596.0,1005.48,590.52,Credit Card,Standard Class,37.0
ORD-00406,2024-05-25,C0101,Ananya Wilson,Consumer,Central,Texas,Office Supplies,Paper,Notebook Set,22,2,0.05,41.8,17.6,24.2,Debit Card,Second Class,57.89
ORD-00407,2025-06-06,C0036,Sara Garcia,Home Office,East,Pennsylvania,Technology,Accessories,USB-C Hub,59,3,0.2,141.6,79.65,61.95,Credit Card,Standard Class,43.75
ORD-00408,2025-10-18,C0030,Sara Wilson,Corporate,Central,Texas,Technology,Computers,Monitor,249,3,0.1,672.3,433.26,239.04,Debit Card,First Class,35.56
ORD-00409,2025-10-28,C0030,Sara Wilson,Corporate,West,Oregon,Office Supplies,Storage,Storage Box,32,1,0.2,25.6,13.76,11.84,Credit Card,Second Class,46.25
ORD-00410,2024-05-08,C0140,Aarav Sharma,Consumer,South,North Carolina,Furniture,Tables,Coffee Table,149,3,0.0,447.0,232.44,214.56,Credit Card,First Class,48.0
ORD-00411,2024-04-24,C0003,Liam Johnson,Corporate,West,Washington,Office Supplies,Paper,Copy Paper,15,11,0.15,140.25,57.75,82.5,Debit Card,Standard Class,58.82
ORD-00412,2024-01-03,C0168,Aarav Patel,Consumer,West,California,Technology,Phones,Wireless Headset,129,1,0.0,129.0,63.21,65.79,Debit Card,Same Day,51.0
ORD-00413,2025-04-15,C0056,Liam Brown,Consumer,Central,Illinois,Furniture,Chairs,Ergonomic Chair,399,1,0.0,399.0,251.37,147.63,Bank Transfer,Standard Class,37.0
ORD-00414,2024-12-29,C0103,Lucas Wilson,Consumer,East,Pennsylvania,Office Supplies,Storage,Filing Cabinet,189,5,0.0,945.0,576.45,368.55,UPI,Second Class,39.0
ORD-00415,2024-08-12,C0135,Aarav Davis,Corporate,East,Massachusetts,Technology,Phones,Smartphone,699,3,0.15,1782.45,1132.38,650.07,Bank Transfer,Second Class,36.47
ORD-00416,2025-04-08,C0097,Aarav Garcia,Home Office,East,Massachusetts,Technology,Computers,Monitor,249,1,0.0,249.0,144.42,104.58,UPI,First Class,42.0
ORD-00417,2024-12-13,C0149,Ananya Miller,Consumer,West,Oregon,Furniture,Tables,Study Desk,279,1,0.2,223.2,167.4,55.8,Credit Card,First Class,25.0
ORD-00418,2025-09-05,C0109,Ananya Sharma,Consumer,East,New York,Office Supplies,Paper,Copy Paper,15,8,0.2,96.0,42.0,54.0,UPI,Standard Class,56.25
ORD-00419,2024-05-12,C0091,Liam Garcia,Corporate,South,North Carolina,Office Supplies,Writing,Pen Pack,12,10,0.15,102.0,36.0,66.0,UPI,Same Day,64.71
ORD-00420,2024-04-06,C0079,Noah Sharma,Consumer,East,New York,Office Supplies,Storage,Storage Box,32,4,0.15,108.8,55.04,53.76,UPI,First Class,49.41
ORD-00421,2024-06-01,C0028,Ethan Sharma,Home Office,Central,Illinois,Office Supplies,Paper,Copy Paper,15,2,0.15,25.5,10.5,15.0,Debit Card,Second Class,58.82
ORD-00422,2024-09-14,C0139,Isha Wilson,Home Office,West,Washington,Office Supplies,Storage,Storage Box,32,4,0.0,128.0,55.04,72.96,Bank Transfer,Second Class,57.0
ORD-00423,2025-01-05,C0156,Ethan Davis,Home Office,East,New York,Furniture,Tables,Study Desk,279,4,0.05,1060.2,669.6,390.6,Debit Card,First Class,36.84
ORD-00424,2024-06-11,C0175,Noah Garcia,Consumer,South,Georgia,Office Supplies,Storage,Storage Box,32,7,0.0,224.0,96.32,127.68,Credit Card,Same Day,57.0
ORD-00425,2024-10-20,C0141,Lucas Johnson,Consumer,Central,Ohio,Technology,Computers,Monitor,249,1,0.0,249.0,144.42,104.58,Debit Card,Standard Class,42.0
ORD-00426,2024-11-11,C0060,Aarav Davis,Corporate,East,Massachusetts,Furniture,Chairs,Ergonomic Chair,399,3,0.15,1017.45,754.11,263.34,UPI,Same Day,25.88
ORD-00427,2025-03-08,C0122,Sara Brown,Home Office,East,Massachusetts,Furniture,Chairs,Ergonomic Chair,399,4,0.15,1356.6,1005.48,351.12,Credit Card,Standard Class,25.88
ORD-00428,2025-09-16,C0041,Kavya Davis,Home Office,South,North Carolina,Office Supplies,Storage,Storage Box,32,9,0.0,288.0,123.84,164.16,UPI,Standard Class,57.0
ORD-00429,2024-09-28,C0060,Aarav Davis,Corporate,South,North Carolina,Technology,Computers,Monitor,249,5,0.2,996.0,722.1,273.9,Bank Transfer,Standard Class,27.5
ORD-00430,2024-07-31,C0152,Ananya Smith,Consumer,East,New York,Technology,Computers,Monitor,249,1,0.2,199.2,144.42,54.78,UPI,Second Class,27.5
ORD-00431,2024-09-21,C0115,Aarav Sharma,Consumer,South,Georgia,Furniture,Chairs,Ergonomic Chair,399,2,0.2,638.4,502.74,135.66,Bank Transfer,Second Class,21.25
ORD-00432,2025-12-11,C0177,Isha Khan,Home Office,West,Oregon,Office Supplies,Storage,Filing Cabinet,189,4,0.0,756.0,461.16,294.84,UPI,First Class,39.0
ORD-00433,2024-08-28,C0152,Ananya Smith,Consumer,East,Pennsylvania,Technology,Phones,Wireless Headset,129,3,0.0,387.0,189.63,197.37,UPI,Second Class,51.0
ORD-00434,2024-11-16,C0159,Mia Wilson,Corporate,South,North Carolina,Technology,Accessories,USB-C Hub,59,4,0.0,236.0,106.2,129.8,Credit Card,Same Day,55.0
ORD-00435,2024-02-21,C0112,Ethan Patel,Corporate,East,Pennsylvania,Technology,Computers,Laptop,1099,3,0.05,3132.15,2176.02,956.13,Credit Card,Same Day,30.53
ORD-00436,2024-12-03,C0167,Lucas Miller,Consumer,South,Florida,Furniture,Tables,Study Desk,279,3,0.15,711.45,502.2,209.25,Credit Card,Second Class,29.41
ORD-00437,2025-07-25,C0145,Aarav Khan,Home Office,Central,Illinois,Office Supplies,Paper,Notebook Set,22,5,0.0,110.0,44.0,66.0,UPI,Second Class,60.0
ORD-00438,2024-10-02,C0131,Kavya Sharma,Consumer,South,North Carolina,Furniture,Tables,Study Desk,279,1,0.15,237.15,167.4,69.75,Bank Transfer,Standard Class,29.41
ORD-00439,2024-11-17,C0140,Aarav Sharma,Consumer,Central,Texas,Furniture,Tables,Coffee Table,149,3,0.2,357.6,232.44,125.16,Debit Card,Same Day,35.0
ORD-00440,2025-05-18,C0061,Ethan Brown,Consumer,East,Pennsylvania,Office Supplies,Writing,Desk Organizer,28,11,0.0,308.0,126.28,181.72,Debit Card,Second Class,59.0
ORD-00441,2025-03-26,C0119,Kavya Khan,Consumer,East,Massachusetts,Office Supplies,Paper,Copy Paper,15,3,0.0,45.0,15.75,29.25,UPI,Same Day,65.0
ORD-00442,2024-03-16,C0075,Noah Johnson,Corporate,West,Washington,Technology,Computers,Laptop,1099,4,0.0,4396.0,2901.36,1494.64,Credit Card,First Class,34.0
ORD-00443,2024-07-09,C0161,Kavya Brown,Home Office,East,New York,Technology,Computers,Laptop,1099,3,0.2,2637.6,2176.02,461.58,Bank Transfer,Same Day,17.5
ORD-00444,2024-09-13,C0170,Mia Patel,Home Office,South,Georgia,Office Supplies,Writing,Desk Organizer,28,2,0.05,53.2,22.96,30.24,Debit Card,Standard Class,56.84
ORD-00445,2024-12-11,C0158,Noah Smith,Consumer,West,California,Technology,Phones,Smartphone,699,2,0.0,1398.0,754.92,643.08,Debit Card,Second Class,46.0
ORD-00446,2024-06-23,C0003,Liam Johnson,Corporate,South,Florida,Furniture,Tables,Coffee Table,149,5,0.15,633.25,387.4,245.85,Bank Transfer,Standard Class,38.82
ORD-00447,2025-06-09,C0116,Ananya Garcia,Home Office,Central,Ohio,Technology,Computers,Monitor,249,1,0.1,224.1,144.42,79.68,Bank Transfer,Standard Class,35.56
ORD-00448,2025-03-10,C0125,Sara Brown,Consumer,East,Pennsylvania,Furniture,Chairs,Ergonomic Chair,399,5,0.0,1995.0,1256.85,738.15,Bank Transfer,First Class,37.0
ORD-00449,2024-08-20,C0133,Kavya Smith,Corporate,Central,Texas,Furniture,Chairs,Office Chair,199,1,0.2,159.2,113.43,45.77,Credit Card,Second Class,28.75
ORD-00450,2025-09-25,C0156,Ethan Davis,Home Office,West,Washington,Furniture,Tables,Study Desk,279,1,0.0,279.0,167.4,111.6,UPI,First Class,40.0
ORD-00451,2025-11-16,C0102,Lucas Smith,Consumer,South,North Carolina,Office Supplies,Storage,Filing Cabinet,189,11,0.2,1663.2,1268.19,395.01,UPI,Standard Class,23.75
ORD-00452,2025-03-11,C0096,Noah Khan,Corporate,South,North Carolina,Office Supplies,Writing,Desk Organizer,28,5,0.0,140.0,57.4,82.6,UPI,First Class,59.0
ORD-00453,2024-09-24,C0088,Noah Miller,Corporate,West,Washington,Office Supplies,Writing,Desk Organizer,28,7,0.05,186.2,80.36,105.84,UPI,Second Class,56.84
ORD-00454,2024-10-23,C0031,Sara Miller,Home Office,West,Oregon,Office Supplies,Paper,Copy Paper,15,10,0.2,120.0,52.5,67.5,Debit Card,Second Class,56.25
ORD-00455,2025-02-02,C0167,Lucas Miller,Consumer,West,California,Technology,Computers,Laptop,1099,4,0.0,4396.0,2901.36,1494.64,Bank Transfer,Standard Class,34.0
ORD-00456,2024-02-10,C0103,Lucas Wilson,Consumer,Central,Illinois,Office Supplies,Storage,Storage Box,32,5,0.0,160.0,68.8,91.2,UPI,Same Day,57.0
ORD-00457,2025-06-03,C0092,Ethan Patel,Corporate,South,North Carolina,Technology,Accessories,USB-C Hub,59,3,0.0,177.0,79.65,97.35,Bank Transfer,Same Day,55.0
ORD-00458,2024-03-15,C0053,Kavya Sharma,Home Office,Central,Illinois,Furniture,Chairs,Ergonomic Chair,399,4,0.0,1596.0,1005.48,590.52,Debit Card,Same Day,37.0
ORD-00459,2024-06-24,C0166,Mia Miller,Corporate,Central,Illinois,Office Supplies,Storage,Filing Cabinet,189,11,0.0,2079.0,1268.19,810.81,Bank Transfer,First Class,39.0
